Partner,Circuit ID,Billing Circuit ID,Deactivated Circuit ID,Client_Type,Client Name,Installation Date,Building/Hub ID,Building/Hub Name,Latitude,Longitude,Town/Location/Area,County,Region,Region Classification,Technology,Service Provider,Service Type,IP Address,VLAN
Optimax,95073815,95073815,,General Support,XPLICO INSURANCE COMPANY LIMITED,2022-06-03 00:00:00,,,,,,,Western & Nyanza,Normal,Ceragon,SFC,Internet,,
Optimax,95059534,95059534,,General Support,AMORCHARLTINE GENERAL INVESTMENT LTD,2022-06-21 00:00:00,Ksm147255,Havanah Building,"0°04'59.3""S 34°46'33.9""E",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.144.24/31,
Optimax,95059998,95059998,,General Support,SHANTA GOLD KENYA LIMITED,2022-06-21 00:00:00,,KFA LTD,"0.20187,34.67236",,Kakamega,Kakamega,Western & Nyanza,Normal,Fiber Active,SFC,Internet,197.248.101.86/31,
Optimax,95070828,95070828,,General Support,WHITE DRYCLEANERS,2022-06-21 00:00:00,kis141535,MOCHA PLACE,S 00 40 23.6 E 034 46 18.5,,Kisii,Kisii,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.101.198/31,
Optimax,95059634,95059634,,General Support,KIARIE AND ODERA ADVOCATES,2022-06-23 00:00:00,ksm143052,TUMAINI NYALENDA,"-0.1169529,34.7593317,15",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.16.66 /310,
Optimax,95078643,95078643,,,Fountain hospital,2022-06-27 00:00:00,BGM144741,FOUNTAIN HEALTHCARE BUNGOMA,"0.565935,34.562317",,Bungoma,Bungoma,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,,
Optimax,95076944,95076944,,General Support,SAVE THE CHILDREN,2022-06-29 00:00:00,KSM142228,PROSPERITY HOUSE,"-0.1089, 34.750352",,kisumu,kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.56.6/31,
Optimax,95081838,95081838,,General Support,GIZ POLICE PROGRAMME,2022-06-25 00:00:00,KSM143440,GIZ POLICE PROGRAMME,-0.119534 34.747574,,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.145.42 /31,
Optimax,95059854,,,,MUMIAS 2021 LIMITED,2022-06-28 00:00:00,MUM110479,MUMIAS 2021 LIMITED,,,Kakamega,Kakamega,Western & Nyanza,Normal,Fiber Active,SFC,Internet,,
Optimax,95060373,95060373,,General Support,MAX CURE HOSPITALS LTD,2022-06-27 00:00:00,KSM141684,MEGA CITY,"-0.106761,34.770602",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Active,SFC,Internet,197.248.145.170/31,
Optimax,95081840,95081840,,General Support,PACEMAKER INTERNATIONAL,2022-06-27 00:00:00,KSM140751,Palmers Hotel,"-0.112541,34.764114",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.145.120 /31,
Optimax,95059938,95059938,,General Support,MAKINI SCHOOLS,2022-06-29 00:00:00,ksm240847,MAKINI SCHOOL KISUMU,0.092225 S 34.762158,,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.146.56 /31,
Optimax,95059906,95059906,,General Support,MAKINI SCHOOLS,2022-06-30 00:00:00,ksm340842,MAKINI SCHOOL MIGOSI,0.0811S 34.7780E,,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.56.72/31,
Optimax,95059794,95059794,,General Support,EVEREST HOUSE HOTEL,2022-06-28 00:00:00,ksm243361,EVEREST HOUSE HOTEL,"-0.056896, 34.785587",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.146.50 /31,
Optimax,95059604,,,,RACHEL WERE,2022-06-30 00:00:00,KKM141654,HOLDEN MALL,0.28932 34.75756,,Kakamega,Kakamega,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.146.228 /31,
Optimax,95059940,95059940,,General Support,KEYA LUSENO BRIAN,2022-06-29 00:00:00,kkm141654,HOLDEN GATE,0.28933 34.75756,,Kakamega,Kakamega,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.146.202 /31,
Optimax,95059939,95059939,,General Support,NAMBWA TECHNICAL,2022-06-30 00:00:00,KSM340793,ROYAL CITY DUBAI COMPLEX,"-0.113155,34.795258",,Kisumu,Kisumu,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.56.48/31,
Optimax,95059725,,,,JUDITH ANYUGA,2022-06-29 00:00:00,KIS243282,HEMA BUILDING,"-0.674931,34.769775",,Kisiss,Kisiss,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.146.180/31,
Optimax,95081902,,,,JANE NYANCHOKA NYAMBANE,2022-06-30 00:00:00,kis141860,KEIKO,"34.750527, -0.782643",,Kisii,Kisii,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.147.14/31,
Optimax,95081904,95081904,,General Support,TERESIAH KAMAU,2022-07-01 00:00:00,kis141540,UHURU PLAZA,"-0.672200,34.769418",,Kisii,Kisii,Western & Nyanza,Normal,Fiber Passive(GPON),SFC,Internet,197.248.147.62 /31,
Optimax,115270031,115270031,,,DICKSON ATEKA ONYIEGO,2022-06-07 00:00:00,,,"-0.532192,34.852587",,Kisii,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,795201373,,,,Jack Thornton,2022-06-06 00:00:00,,,"-0.153722,34.818038",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742829179,742829179,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742831561,742831561,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742835932,742835932,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742836389,742836389,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742853310,,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742854372,742854372,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742854392,742854392,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742942936,742942936,,,TRANSMARA SUGAR COMPANY LIMITED,2022-06-14 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,759393581,759393581,,,JUDITH ATIENO,2022-06-09 00:00:00,,,"-0.058281,3451987",,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,741622457,741622457,,,AWASI PAG GIRLS SECONDARY,2022-06-10 00:00:00,,,"-0.165631,35.089566",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,792669158,792669158,,,ST.CECILIA LUFUMBO GIRLS,2022-06-13 00:00:00,,,"0.2248622,34.5945767,17z",,Kakamega,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,768297167,768297167,,,POINT OF GRACE HIGH SCHOOL,2022-06-11 00:00:00,,,"-0.112285,34.75801",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,748320698,748320698,,,LORNAH ADHIAMBO OLACK,2022-06-18 00:00:00,,,"-0.112885,34.75001",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,795295492,,,,HABIL RICHARD OGOLA,2022-06-13 00:00:00,,,"-0.275263,34959448",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,113517685,,,,PETER NYAJURE ACHAR,2022-06-13 00:00:00,,,"-0.114046,34.761822",,Kisumu,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,700053645,700053645,,,00 ST MARY'S NYAMAGWA GIRLS HIGH,2022-06-15 00:00:00,,,"-0.792654,34.799879",,Kisii,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,768056417,768056417,,,CHEMELIL SUGAR COMPANY LIMITED,2022-06-15 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,795308669,795308669,,,HOJAN SYSTEMS LTD,2022-06-15 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,795627219,795627219,,,Brightone young ondiek,2022-06-15 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,757069753,,,,RAVI KUMAR EARTH MOVERS,2022-06-16 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,701795614,701795614,,,MAURICE OMONDI AKECH,2022-06-18 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,742595412,742595412,,,Butere Guava resort,2022-06-19 00:00:00,,,,,,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,113382849,113382849,,,Port florence Community Hospital,,,,,,Siaya,,Western & Nyanza,Normal,Outdoor LTE,SFC,Internet,,
Optimax,95060008,,,,OWITI OTIENO RAGO,,,,,,Kisumu,,Western & Nyanza,Normal,Fiber,SFC,Internet,,
Optimax,95083306,95083306,,General Support,CENTER FOR INTERNATIONAL HEALTH EDUCATION ANND BIOSECURITY,2022-07-08 00:00:00,,PROSPERITY HOUSE,"-0.1009767, 34.753675",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059955,95059955,,General Support,RITU ENTERPRISES,2022-07-08 00:00:00,,OURU PLAZA,"-0.669760,34.767003",,KISII,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059956,95059956,,General Support,SHAH CERAMIC LIMITED,2022-07-11 00:00:00,,KANSON PLAZA,"-0.670229,34.766656",,KISII,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059904,,95059904,,SHEYWE COMMUNITY HOSPITAL,2022-07-09 00:00:00,,CHURCH HOUSE,0.28442  34.75562,,KAKAMEGA,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95080955,95080955,,Platinum,KENYA WOMEN MICROFINANCE BANK,2022-07-12 00:00:00,,CENTRAL SQUARE,"0.1019° S, 34.7517° E",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059918,95059918,,General Support,NYATUNDO $COMPANY ADVOCATES,2022-07-18 00:00:00,,Awuori House,"0.1016° S, 34.7508° E",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059957,95059957,,General Support,MASABA DISCOUNT STORES LTD,2022-07-15 00:00:00,,MAGSONS,"-0.671115,34.769390",,KISII,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95081037,95081037,,Platinum,NIC BANK,2022-07-13 00:00:00,,BENA HOUSE ,"0.462745, 34.106924",,BUSIA,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95082733,95082733,,General Support,ARAMEX KENYA LTD,2022-07-15 00:00:00,,TUFFOAM MALL,"-0.061554,34.7532419",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95080883,95080883,,General Support,ZIPLINE KENYA LTD,2022-07-21 00:00:00,,ZIPLINE KENYA LTD,"-0.1296232, 34.0940377",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059961,95059961,,General Support,YVETTE AKINYI OGOT,2022-07-19 00:00:00,,ALPHA HOUSE,"-0.10,34.75",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059968,,95059968,,SAFARICOM LIMITED,2022-07-19 00:00:00,,WHITE COURT APPARTMENT,-0.09636 34.72588,,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059967,95059967,,General Support,STONEFIELD COMPANY LIMITED,2022-07-22 00:00:00,,MEGA PLAZA_KISUMU,"-0.103609, 34.752313",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059527,95059527,,General Support,SHAJANAND HOLDINGS LTD,2022-07-22 00:00:00,,SHAJANAND BUILDING,"-0.089178,34.769406",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95059965,95059965,,General Support,RIOS LIQUOR BARN LIMITED,2022-07-24 00:00:00,,TUFFOAM,-0.106121 34.752802,,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95081919,,95081919,,BERHANE GRIMAY KASSA,2022-07-26 00:00:00,,UNITED MILLERS _OASIS,"-0.1150864,34.7516625",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95083269,95083269,,Platinum,NATIONAL BANK OF KENYA,2022-07-26 00:00:00,,Ground PRK,S 01 14 29 E 034 28 41,,MIGORI,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95082734,,95082734,,NAIVASHA SELF SERVICE STORES LTD-KISII,2022-07-27 00:00:00,,NAIVASHA,"-0.676024, 34.780959",,KISII,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95081914,95081914,,General Support,SEVENTH DAY ADVENTIST CHURCH-LMS GUESTHOUSE AND CONFERENCE CENTRE,2022-07-26 00:00:00,,SDA NYAMIRA,"-0.664774,34.838092",,KISII,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,95084087,95084087,,General Support,OTIENO ASEWE AND COMPANY,2022-07-25 00:00:00,,ALPHA HOUSE,"-0.103475,34.75202",,KISUMU,,Western & Nyanza,,Fiber,SFC,Internet,,
Optimax,713456832,713456832,,,WEAVER BIRD GARMENT MANUFACTURERS LIMITED,2022-07-13 00:00:00,,,"0.6341064,34.455",,KISUMU,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,741068165,741068165,,,Frankmatt supermarket limited ,2022-07-12 00:00:00,,,"0.3344,34.4891",,KAKAMEGA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,706325449,706325449,,,St.Mary's mumias girls high school,2022-07-14 00:00:00,,,"0.3286,34.4973",,KAKAMEGA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,113812094,113812094,,,Santorina hospitality limited,2022-07-18 00:00:00,,,"0.63724,34.73243",,KISII,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,798952881,798952881,,,FARGO  COURIER LIMITED,2022-07-19 00:00:00,,,"-0.0528234,34.7947415",,KISUMU,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,110524633,,,,ABABU NAMWAMBA ,2022-07-20 00:00:00,,,"0.113576,33.986534",,BUSIA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,110548760,,,,FRANCIS RANGER ODIRA,2022-07-21 00:00:00,,,"-0.5266678,34.4623466",,HOMABAY,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,113745953,,,,JOASH JACOB OTIENO OKWIRI,2022-07-21 00:00:00,,,"-0.058385,34.2806483",,SIAYA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,745046212,745046212,,,Nacico Ltd ,2022-07-27 00:00:00,,,"-0.059523,34.289962",,SIAYA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,111477496,,,,Kennedy Tuju,2022-07-25 00:00:00,,,"0.0510983,34.44492",,SIAYA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,741069830,,,,ACK PARISH NAMBALE ,2022-07-26 00:00:00,,,"0.497475,34.137026",,BUSIA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,114037646,114037646,,,Friends Guest House,2022-07-26 00:00:00,,,"0.5801,34.78922",,SIAYA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,114863852,114863852,,,Rateng resort ,2022-07-27 00:00:00,,,"-0.1058851,34.2084602",,HOMABAY,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,115327363,,,,DORINE JUMA,2022-07-28 00:00:00,,,"-0.1058749,34.2084396",,HOMABAY,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,115384336,,,,Amos ochieng apollo,2022-07-29 00:00:00,,,"-0.05672,34.287",,SIAYA,,Western & Nyanza,,Outdoor LTE,,,,
Optimax,95081906,95081906,,General Support,GIANCHORE TEA FACTORY,2022-08-03 00:00:00,,GIANCHORE TEA FACTORY,,,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081921,95081921,,General Support,OCHILO AND OCHILO CERTIFIED ACCOUNTANTS,2022-08-03 00:00:00,,TWIN TOWERS,"-0.652254,34.934131",,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081930,95081930,,General Support,KELVIN MUTWIRI NJERU,2022-08-03 00:00:00,,NEW SANSORA PLAZA,"-0.601903,34.953305",,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059960,95059960,,General Support,SALIM AHMED SALIM,2022-08-03 00:00:00,,COAST COAST BUILDING,0.2824 34.7515,,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059987,95059987,,General Support,SAGE TELECOMMUNICATION LIMITED,2022-08-03 00:00:00,,MEGA CITY,0.106912S. 34770879,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059989,95059989,,General Support,RAFODE LIMITED,2022-08-04 00:00:00,,ORIANG,"-0.0889159, 34.7640748",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,91022950,91022950,,Gold,SAROVA HOTELS,2022-08-03 00:00:00,,IMPERIAL HOTEL,-0.104663S. 34.753371,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059982,95059982,,General Support,KIGANGA JUNIOR INVESTMENT,2022-08-05 00:00:00,,COAST BUS,0.2824 34.7515,,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059860,95059860,,General Support,MITRA TILES,2022-08-05 00:00:00,,MITRA ,,,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95083832,95083832,,General Support,M-KOPA KENYA LTD,2022-08-10 00:00:00,,Mega Mall Kakamega,0.28247 34.75618,,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059979,95059979,,General Support,KAKAMEGAHOUSE,2022-08-10 00:00:00,,Kakamga Guest Hous,"0.2872 ,34.75628",,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081941,,,,NICK KIPCHIRCHIR MISOI,2022-08-17 00:00:00,,WHITE COURT APPARTMENT,-0.09782 34.824465,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081940,95081940,,General Support,INTERNATIONAL CORP OUTSOURCING SERVICES,2022-08-16 00:00:00,,WHITE COURT APPARTMENT,-0.09782 34.824465,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95084243,95084243,,General Support,CHENGASIA MURUGA & COMPANY ADVOCATES,2022-08-12 00:00:00,,SIMALI PLAZA,"0.567700,34.560856",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95084247,95084247,,General Support,MHASIBU SACCO SOCIETY LTD,2022-08-15 00:00:00,,PIONEER HOUSE,"-0.10376,34.75332",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95082604,,,,STONEFIELD COMPANY LIMITED -BACKHAUL  MEGA PLAZA KSM,2022-08-18 00:00:00,,MEGA PLAZA,"-0.103609, 34.752313",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95084244,95084244,,General Support,KANGA HIGH SCHOOL,2022-08-18 00:00:00,,KANGA HIGH SCHOOL,S00 48 46 E34 35 22,,MIGORI,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081942,95081942,,General Support,TAMUWA LIMITED,2022-08-24 00:00:00,,TAMUWA KISUMU,"-0.069833, 34.825647",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95084186,95084186,,General Support,DIPPOLY LTD,2022-08-26 00:00:00,,DPL FESTIVE KISUMU,-0.100568 34.750376,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081932,95081932,,General Support,J.O. MAKALI & COMPANY,2022-08-16 00:00:00,,TENGEZA BUILDING,"0.567700,34.560856",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,92000223,92000223,,,TRANSMARA SUGAR COMPANY LIMITED,2022-08-24 00:00:00,,TRANSMARA SUGAR COMPANY LIMITED,,,MIGORI,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081943,95081943,,General Support,SHIVAM HOUSE HOLD - BAKHAUL,2022-08-17 00:00:00,,SHIVAM HOUSE,"0.564992,34.5597245",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081925,95081925,,General Support,KISII COUNTY ASSEMBLY,2022-08-18 00:00:00,,KISII COUNTY ASSEMBLY,"-0.677756,34.772871",,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95082602,95082602,,General Support,WESTERN ENDOSCOPY AND SURGICARE,2022-08-20 00:00:00,,MEGA MALL,0.2829 34.7551,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059985,95059985,,General Support,AFYA SPACE CONSULTANCY LTD,2022-08-18 00:00:00,,EBENEZER BUILDING,"0.566677,34.562478",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,91029503,,,,KENYA COMMERCIAL BANK LTD,2022-08-25 00:00:00,,KSM Airport,"-0.081840, 34.728720",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081945,95081945,,General Support,PEAK LAB LIMITED,2022-08-19 00:00:00,,DELUX COMPUTER,"0.566547,34.562512",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95083455,95083455,,General Support,MICHAEL OCHIENG,2022-08-23 00:00:00,,SENEA HOUSE,,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081950,95081950,,General Support,TAJI SUITES,2022-08-27 00:00:00,,TAJI SUITES,"0.082784, 34.772659",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081952,95081952,,General Support,COPYTEQUE INTERNATIONAL,2022-08-23 00:00:00,,CAPITAL POINT,"0.5662374,34.5617913",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081954,,,,JUMBO SUPERMART LIMITED,2022-08-25 00:00:00,,JUMBO SUPERMART LIMITED,"- 1.063092,34.472587",,MIGORI,,Western & Nyanza,,,SFC,Internet,,
Optimax,95070976,95070976,,General Support,GILANI'S SUPERMARKET LIMITED,2022-08-24 00:00:00,,GILANIS,"-0.094734, 34.735106",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081957,,,,BENARD ISABOKE,2022-08-25 00:00:00,,SANSAORA BUILDING,"-0.673491,34.772325",,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081920,95081920,,General Support,BBOX CAPITAL KENYA LIMITED,2022-08-24 00:00:00,,BANDANI SITE,0.116043S 34.787564E,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95082603,95082603,,General Support,MAISHA MART LIMITED,2022-08-26 00:00:00,,MAISHA MART,0.2862 34.7531,,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081961,95081961,,General Support,GLASS WORLD ALUMINIUM,2022-08-30 00:00:00,,VICTORIA DISTRIBUTORS,"-0.09083,34.7566",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081963,,95081963,,DYNAMCO CONSULTING,2022-08-24 00:00:00,,SIMALI PLAZA,"0.565480,34.561001",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059925,95059925,,General Support,GEORGE ONYANGO MARAKAL,2022-08-26 00:00:00,,PIONEER HOUSE,"-0.103751, 34.753207",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95059993,,,,JUSTUS MOKAYA,2022-08-27 00:00:00,,WAMWANA BUILDING,"0.565972,34.560900",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081967,95081967,,General Support,NEW HIGHLAND LTD,2022-08-27 00:00:00,,EBENEZAR BUILDING,"0.565694,34.561085",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081972,95081972,,General Support,JAMES WEKESAH KUNDU,2022-08-30 00:00:00,,DELUX COMPUTER,"0.565694,34.561085",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081966,95081966,,General Support,VICTORIA DISTRIBUTORS LIMITED,2022-08-30 00:00:00,,VICTORIA DISTRIBUTORS,"-0.09,34.75",,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95083487,95083487,,General Support,BAUS OPTICAL CO. LTD,2022-08-30 00:00:00,,OURU COMPLEX,"-0.672425,34.770463",,KISII,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081974,95081974,,General Support,SHIVAM HOUSE HOLD,2022-08-30 00:00:00,,TENGEZA HOUSE,"0.566521,34.561059",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081931,95081931,,General Support,BUNGOMA CHILDREN CLINIC LIMITED,2022-08-30 00:00:00,,BUNGOMA CHIILDREN CLINIC,"0.568381,34.558805",,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,91067950,91067950,,Platinum,DIRECTORATE OF PUBLIC PROSECUTIONS,2022-08-31 00:00:00,,MAISHA MART,"0.2814,34.7459",,KAKAMEGA,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081949,95081949,,General Support,DOUBLE MAND L GUEST HOUSE,2022-08-27 00:00:00,,DOUBLE MAND L GUEST HOUSE,,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081973,,95081973,,VALARY SALOME ISIOIANA,2022-08-31 00:00:00,,MINI MALL,,,KISUMU,,Western & Nyanza,,,SFC,Internet,,
Optimax,95081951,95081951,,General Support,BUNGOMA WEMA CENTER LIMITED,2022-08-29 00:00:00,,,,,BUNGOMA,,Western & Nyanza,,,SFC,Internet,,
Optimax,792464292,,,,Fred Juma,2022-08-04 00:00:00,,,"0.645162,34.691353",,BUNGOMA,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,757462439,,,,IPROCURE LIMITED,2022-08-03 00:00:00,,,"-0.537222,34.4539223",,HOMABAY,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,743184096,743184096,,, KENYA WOMEN MICROFINANCE BANK,2022-08-04 00:00:00,,,"-0.52591,34.4485862",,HOMABAY,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,114744710,114744710,,Platinum,PHILIP OTIENO,2022-08-15 00:00:00,,,"0.1024315,34.75155E",,MIGORI,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,799343208,799343208,,,WATU CREDIT LIMITED-BONDO OFFICE,2022-08-16 00:00:00,,,"-0.52591,34.4551523",,HOMABAY,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,741651524,741651524,,,MARY AKUNGU OJIEM GOLD,2022-08-22 00:00:00,,,"-0.10204,34.27735",,SIAYA,,Western & Nyanza,,Outdoor LTE,SFC,,,
Optimax,708601458,,,,MATHEW ONDIEK,2022-08-27 00:00:00,,,"-0.1993233,34.99655167",,KISUMU,,Western & Nyanza,,Outdoor LTE,SFC,,,
